id,timestamp,tx,project_id,standard,methodology,region,storage_method,method,emission_type,category,uri,owner
94,1635344187,0x5c9dce53d44180022896687206f8d899f7d472d1c1a38ebb3486f30faf23de18,VCS-292,VCS,ACM0002,India,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
95,1635344205,0x277909346241f665f82b095579e4d42220ed6c0d1e5e4ebe61d4af6b9e11f207,VCS-1079,VCS,AMS-I.D.,India,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
96,1635344229,0x868e491186f1574094d4520f6bfc951003c622bb8fcff49b8e20e2b07f547118,VCS-1187,VCS,ACM0002,China,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
97,1635344257,0xa42a9d4ba4f4856b388e4a61179599b7671704fd95eb5163f1bcfb52cb04b1d9,VCS-1189,VCS,ACM0002,China,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
98,1635449578,0x4a86b7951e0ae395709bf6fc03d90540deb137d423e9f6d71312ba51a193d2ee,VCS-1186,VCS,ACM0006,Chile,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
99,1635449610,0xd9cf6f3a55b7078e37d97ebb5407d8074eef7a7d118ede602b1f7f850a2b3e22,VCS-823,VCS,ACM0002,China,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
100,1635449674,0xe7535c1489586cf0ec3a8a9d4bcd0d232ea942da0201c6e37dfcef1154768691,VCS-1301,VCS,ACM0002,China,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
101,1635449702,0xd053761ced6aba6e68acac40b5847b42cf237e0b355cf76396616450453b54e3,VCS-293,VCS,AMS-I.C.,India,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
102,1635449796,0xb22f34d7f2ed584ce19ab751c22ec88ece6e349c47cef621636248dfbf355c4c,VCS-1656,VCS,ACM0002,China,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
103,1635449860,0x2e100690cf5848f3553d698fe9d84d198207510cabb403e155be7c400596c0a2,VCS-1762,VCS,ACM0002,India,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
104,1635449888,0xfc59476b20d672f4bb2b6a85a5e08a7c63d1a60a9c0ffdc55a79c7b0d26a4c18,VCS-1758,VCS,ACM0002,Turkey,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
105,1635796328,0x78133c4a51b50b6373d887bdab72b0622475e9523295f938b30af1f3572fde74,VCS-986,VCS,ACM0002,Turkey,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
106,1635796600,0x7fb18773229e004e013568da1a2cb0bf8315acc3f883dfd09c72892870d10701,VCS-525,VCS,AMS-I.D.,India,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
107,1635796660,0xe8bf4cbbbd26afc71cc475f594cd007022d5df73880e469bc7fa2d79d23d6ed9,VCS-1999,VCS,ACM0002,Thailand,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
108,1635864441,0x4642be05c08b6f51b384e94b4a62acc06ef2f0b9c79a0da21a8e71f15ac70dad,VCS-1364,VCS,ACM0002,Colombia,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
109,1635864473,0x894cba6b40d1b1336f1be5e7869045ff2c926d8a6d8ff49a6db5d1138516222d,VCS-1055,VCS,AR-ACM0003,Chile,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
110,1635905078,0xe44ec45e3e78f715e1e96e4dc39bd9836e106f89a0ae793dff2a64a78c1d32a8,VCS-773,VCS,ACM0012,India,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
111,1635905116,0xba9f0cd7770db62ba0e37c2a1efb83d944c527f0ae3b0b597da3850586a9c5c8,VCS-1580,VCS,ACM0002; AMS-I.D.,India,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
112,1635905172,0x536224f7d88a70dec27ad76916c2ecf068ee24d36b4213f8121caaebf5445a30,VCS-624,VCS,ACM0006,India,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
113,1635905194,0x8c5dd4a0c4714eb1eef0a08c5bd1a8e3b64d00a179fbb9553b99f6c2d0412411,VCS-261,VCS,AMS-I.C.,India,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
114,1635905234,0x2ca809dbb7ae6208df1787fec8a42c2beda8a4c993ab27e1df22339cf83e0ea0,VCS-1214,VCS,ACM0002,India,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
115,1635905254,0x1a7715303f77980b05af8ab8d8dddfc56da4a3d3ed394ae21fa756635a0c8257,VCS-1521,VCS,ACM0002,India,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
116,1635905288,0xffc3f1ea6ed13abcbcbc627cd7700da537a67c4816394fcdc695899e37ac85b2,VCS-1671,VCS,ACM0002,India,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
117,1635905308,0x285891fc7ddc3f472842f9f7e79b59eeeb687c12ddee44ecd0152fa9f0c13831,VCS-1195,VCS,ACM0002,India,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
118,1635905330,0x77b3f77e48528b875f21baa01953967853c55ac609ff15742a4721f46b7a6eed,VCS-1021,VCS,AMS-I.D.,India,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
119,1635905362,0x2cdb61627cb5d0a91d121dc6fd7f6c0268ab290580738409b2e5323f74f1f3ef,VCS-264,VCS,ACM0002,Turkey,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
120,1635905388,0xee8d53461bd78d05a9eb17db32e141c6238adddc2755c6f7bdcf66a418abe93f,VCS-1522,VCS,ACM0002,Cote D'Ivoire,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
121,1636073532,0x53f05f17a5869807702264c7098e366b14ad8a65eb6a6f9b5590b856c197b7b8,VCS-682,VCS,AMS-I.D.,India,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
122,1636073554,0xbf6af4db039517bd67f13b75c465ccf5e258b6c5180933395a3b3f35420aaccf,VCS-1221,VCS,ACM0002,Turkey,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
123,1636073578,0xc311d13079f62a1497e1c6e167a21d7ea11fc77ff3584905541feca8675971ff,VCS-708,VCS,ACM0002,Brazil,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
124,1636073614,0xafdce322c1b83bebf3a7f6a3fca94e48890812e988c199c6c1fb710b7b3393cf,VCS-253,VCS,ACM0001; AMS-I.D.,China,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
125,1636120657,0x93585c0bc29f097ab1c7bcf2199c1a48ebda8187e49f20ec1e441e9326df2ef7,VCS-1883,VCS,AMS-III.G.,Ecuador,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
126,1636330749,0x152157b765f1051a012676c4cdca1cb52bd973c3122ce5f241fc5595602c85c6,VCS-1721,VCS,VMR0006,Guatemala,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
127,1636332657,0xf013598f86e651c4a3249e067b0e0492133ac9e804a59c5c1d3011898a21a551,VCS-1261,VCS,AM0029,India,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
128,1636481635,0xe19104a3eefb20ed93b7cf4847cc140c68443e08f91aa3424773b5a2d14d92af,VCS-51,VCS,ACM0002,India,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
129,1636481713,0x519d04fa60b2884a18caea0bf81aa26f03077fce43bccb01e1cb8bb3599e635a,VCS-1985,VCS,ACM0002,India,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
130,1636481761,0xea92c4da76a778870757cfc934e6d217e352d1b4789f0b09f2ac0cb1666ee4d9,VCS-1174,VCS,ACM0002,Turkey,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
131,1636543936,0x6309e5dd5bd1973f1bcc7df6e00dda1172e639e43f5e267140f657a3279b2142,VCS-876,VCS,AMS-I.D.,India,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
132,1636571150,0x7dce74925a3c1118aa8f6baf0ed07c028921f2d2565f9bd4c64053dc7f217ca2,VCS-619,VCS,AMS-I.D.,India,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
133,1636714612,0x43412d395904e919a90c9c2ffd8853f989b7a8550710de18e9dbe52ba3d050c0,VCS-498,VCS,AMS-I.D.,India,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
134,1636714834,0xa39a50b574e85cbca8b0be2c765eb497489c715715940cd9a74d2f9b58ae0beb,VCS-669,VCS,ACM0002,India,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
135,1636744727,0x96ad87c11fa2dd2762627d02ecb5e963caa766d7e5b9af267ead537b82a956cd,VCS-1781,VCS,ACM0002,India,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
136,1636826415,0x018acbec30af6b2362c2290e03a6801f6389dd26aec61968a029e4f7043833fe,VCS-784,VCS,AMS-I.C.; AMS-I.D.,India,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
137,1637010126,0xf07dda367d284dcbc82aacff5d20a4febb882e7b40123a8fc48c827916bcbd64,VCS-2026,VCS,ACM0002,India,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
138,1637010188,0x392605b2e1ddce9c4377e6eaf72bb5e439910e03659bd9e7d505bf59000e37a1,VCS-1258,VCS,ACM0002,Bulgaria,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
139,1637010274,0x9b1ea55b5cc0cf2a17482e6a09c663971dad93160da31122be095cdc0565fcaa,VCS-1205,VCS,ACM0002,Turkey,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
140,1637172678,0xbecfe01f35095734ac3f6fcb599db3b1b323437f66705e60052fc959a682aff7,VCS-832,VCS,VM0007,Brazil,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
141,1637238829,0x85ef343dc1d7dc9cd5bcf62d46a1a4e95daf0896bcef49e707789f08ae83f685,VCS-391,VCS,ACM0002,Turkey,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
142,1637591077,0xecebd8e4f96780db8b389b2fce321de8be894c16fcb1a39491336e19d53c96a5,VCS-870,VCS,AMS-I.D.,India,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
143,1637591113,0x17789bd39669c1d274d48ec96ace4cb4459251725c4398db916003f68b68ee55,VCS-929,VCS,VM0018,Canada,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
144,1637767497,0x6cda53d349b5e772f9895bc62f72eb6fe6f2ccb6e469d7f7d9fd0706fbd2d16a,VCS-1204,VCS,ACM0002,China,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
145,1637767525,0xa9ba36faf223434f9a9962d89f1b3537c1b7845e38bb434fcc8f43f97c54dc2f,VCS-45,VCS,ACM0002,China,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
146,1637767601,0x5cfc766ac676b53e15e94a285399cb1386a6e4474ba200a4e46aff0143e3666c,VCS-330,VCS,AMS-I.D.,China,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
147,1637767635,0x3f8a86aa66ceaccf196bf1fe2135ebdad266a53594603ae65e74ea1218ed599b,VCS-1148,VCS,ACM0002,China,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
148,1637767701,0xc3ed9756f51dfa252e6eb992f7758febf4ffc7d56bd1a0637bcae87efa246b16,VCS-494,VCS,AM0029,China,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
149,1637768353,0xcb324f6f0aba7b9eba7ce13219ca80578b8bc93a0c34fdba2b02e3989e7c582b,VCS-1044,VCS,ACM0002,China,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
150,1637933682,0xa48e16b6f9309486a05e299d7c6199cb3c3b7f2c8e30a41ec1f8c088e99c29e3,VCS-1291,VCS,ACM0002,India,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
151,1637934810,0x6f4f7e11b3809148274ec30792ff2a529d56e88b496bace094405e3a3a1c7730,VCS-1718,VCS,VM0010,China,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
152,1638215947,0x79adb00c6ee168bf7b9a0e02ae1a1c3c9c82a2271c67225ea5a49c4e6ecf6bde,VCS-921,VCS,ACM0002,China,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
153,1638216013,0xc65fe2831c3e2355a2515436bc1689a2ee1c5b7fcc09ad23634003241d4be893,VCS-338,VCS,AMS-I.C.; AMS-III.D.,Netherlands,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
154,1638216519,0x2eedbb00ec9dcc8fc7d181db2b1812035f1118c14f9ca41b44bda70a2cedb28a,VCS-2098,VCS,AM0025,China,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
155,1638305019,0x0cd581231b1f9c5beafa421a309feb5ac1c062b470b3a086c8c5b9d63abc0186,VCS-1143,VCS,ACM0002,China,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
156,1638307441,0x3d6cc4dad463b1b44fa13b8912150b659ad99b26b02270902d54399eae272313,VCS-850,VCS,ACM0002,China,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
157,1638307489,0x4d78aee0356ff66db58bff5c86532fc53b21c63ba5eeb8584fa3869be655fd78,VCS-936,VCS,ACM0002,China,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
158,1638465631,0x5a6641f9732f05ffc965edacf1f56f375fb1384be186b56f359ff81e4bd99a92,VCS-1037,VCS,ACM0002,China,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
159,1638828143,0x0e30695b048b2eb00e95a4015e994766dc690ff093a6117be5152f127465c972,VCS-2089,VCS,ACM0002,Bolivia,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
160,1638959730,0x12071ad9968bdf8b1ffd064ad0eb3593be1f68b861f9a4dc29324f847b8e7738,VCS-486,VCS,ACM0002,Indonesia,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
161,1638959756,0xb91d97c8e97e0afb890558bc9a3d67a63baba3f1c567f9fd7b3f62837b92ba34,VCS-1140,VCS,ACM0006,China,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
162,1639585607,0xbf50e2963938ef25dc63eb03da71b2c78304b63b4b55428d8e82a706631e1acc,VCS-1935,VCS,VM0010,China,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
163,1640626131,0x07ce2bdfba448793e6d6df95547d02bacd3b8d1f92c3d6c6e023a46aa822bafc,VCS-476,VCS,ACM0002,China,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
164,1640626189,0x169d806a525bf1e8fc9e963cdedf76528151723cc990f610617fabaab1065d1c,VCS-148,VCS,ACM0002,China,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
165,1640626243,0x6132212f6db952936f07cb839d92f94f32011cdd55873cee86abace1ca223abd,VCS-1824,VCS,ACM0006,China,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
166,1640638931,0xe4ca3dbbf52a9743aceeb1793fa74f8e1df985c5d0193996bc01057f6c6c0d98,VCS-1505,VCS,ACM0002,Uganda,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
167,1641137940,0xb66f390e456d27c0039b23756af758b634391aa952ebed4ec227bc0c947a25c8,VCS-191,VCS,ACM0002,China,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
168,1641375605,0x6f5ddf8f008ccc31318aa5e6027cb7010d207cd45ad4958de416d8e09fddcf0a,VCS-192,VCS,ACM0002,China,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
169,1641378940,0x612eb513d8da6ecaa54925fb48c6718b422a5bd9e9f854603bb361d5076c1cf7,VCS-1094,VCS,VM0015,Brazil,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
170,1641379080,0xd9969a652a0d7b196ce4e64cf6f90b131086f23173d963e4ef6cdffe0438b12d,VCS-68,VCS,AM0029,India,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
171,1641805145,0xcbd4545a4d35d242d886a863d9672dd70d6bf6b957e7014afe43aae85a73a7a4,VCS-1345,VCS,ACM0002,Turkey,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
172,1641805305,0x75fc4eee22848433b1af0833b60a44839377cd6861310f07f993c157af4a4843,VCS-1508,VCS,AM0014,Pakistan,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
173,1642551661,0xc77ae449bb9cba760d2653db6f26943c967481cfee35e7076ac6915913fbc84a,VCS-844,VCS,VM0007,Peru,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
174,1643908794,0x5d356f9b6510d60e8c2fa4a8d02b129d07852a35d5806f836bac46719fe1409f,VCS-245,VCS,AMS-I.D.,India,,,,,,0x89dbeb3586226cb8928b8de4ee8bc161585e1e7c
175,1644355105,0xb98e8c815ec22156455dbb450eeaff6998dcdb7013fef3ab68f78c44d5fa2461,VCS-2307,VCS,ACM0002,Madagascar,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
176,1644591475,0xdf773815e6c66ca6049c304f920241760ecf0aec35da7e5d68d93ee6ad14ced4,VCS-1768,VCS,ACM0002,India,,,,,,0x89dbeb3586226cb8928b8de4ee8bc161585e1e7c
177,1644855447,0x2e29bf404bc74576b76e8525f7ddb10a30b97c7ed68ccbcfe0c1054dad70d5d9,VCS-1228,VCS,ACM0001,Chile,,,,,,0x89dbeb3586226cb8928b8de4ee8bc161585e1e7c
178,1644855473,0xa09b0a0b8b0e61289d2462c50875e2f70a6bfcb0d6b05f07d5e13058aa9b019f,VCS-960,VCS,AR-ACM0001,Uruguay,,,,,,0x89dbeb3586226cb8928b8de4ee8bc161585e1e7c
179,1646503680,0x28b0d0ecbd1c18219cb15d4ea7ee4e0858070abbb94ee1ddd66fbf5307cb9441,VCS-309,VCS,AMS-I.D.,India,,,,,,0x89dbeb3586226cb8928b8de4ee8bc161585e1e7c
180,1646503788,0x1652b0d87822133bd4073af60a1057c6d60644b84e3b0a6711e386e9d19fd90e,VCS-584,VCS,AMS-I.C.,India,,,,,,0x89dbeb3586226cb8928b8de4ee8bc161585e1e7c
181,1649408332,0xc5edb599f6c24038fca9d15a745f3391c7e85b8e17bce044d935dfe026039a4f,,,,,,,,,,0x89dbeb3586226cb8928b8de4ee8bc161585e1e7c
182,1649409312,0xd2bd2d3c9fa27f6ad964aa039f90a71877181f1962ba8191d0ac1c989b26089c,VCS-1882,VCS,VM0015,Peru,,,,,,0x89dbeb3586226cb8928b8de4ee8bc161585e1e7c
183,1650459069,0x867d6e1ca17ad0c6114fa97e7777bf8bbff6d4c86683da4b2f05792d88d58a36,VCU-1764,,,,,,,,,0x89dbeb3586226cb8928b8de4ee8bc161585e1e7c
184,1650460723,0x87f08de3e812e43bfdee92fe801b00325d415e179ad335e23c14e5a0274174d1,VCS-1764,VCS,AR-AM0014,Myanmar,,,,,,0x89dbeb3586226cb8928b8de4ee8bc161585e1e7c
185,1651003042,0xe40e15313898daeaf222fc4429b35c7a9903eba5f564790fa3f7bcb37d4a2b62,VCS-1715,VCS,VM0010,China,,,,,,0x89dbeb3586226cb8928b8de4ee8bc161585e1e7c
186,1651423413,0x723ea55f40ff7ab9d3e04085d1f7dcc8a4542e3e41e3411561a4d9d65d7032e3,VCS-868,VCS,VM0007,Peru,,,,,,0x89dbeb3586226cb8928b8de4ee8bc161585e1e7c
187,1651477926,0xf73056467797f7c8f60dd9c60547b9770e0e4a10f609aec8e00714fcacad4cf3,VCU-92,,,,,,,,,0x89dbeb3586226cb8928b8de4ee8bc161585e1e7c
188,1651487272,0xf8331483e9ba7c258ca992f5ebedc415e543df115afc9b25d3439487fb1835d9,VCS-92,VCS,ACM0002,India,,,,,,0x89dbeb3586226cb8928b8de4ee8bc161585e1e7c
